person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_encoded,loan_intent_encoded,loan_grade_encoded,cb_person_default_on_file_encoded,debt_to_income
25,11.472113887062386,OWN,0.0,EDUCATION,B,4000,9.88,0,0.04,N,3,2,1,1,0,348.6715734674651
24,11.561725152903833,RENT,2.0,VENTURE,A,13800,7.66,0,0.13,N,2,3,5,0,0,1193.5935007531298
22,11.472113887062386,MORTGAGE,3.0,VENTURE,B,5000,10.99,0,0.05,N,4,0,5,1,0,435.8394668343314
26,11.472113887062386,MORTGAGE,3.0,EDUCATION,C,12000,13.11,0,0.13,N,4,0,1,2,0,1046.0147204023954
23,11.472113887062386,MORTGAGE,4.0,EDUCATION,B,20000,10.99,0,0.21,N,3,0,1,1,0,1743.3578673373256
23,10.389026137075234,OWN,2.0,VENTURE,C,5000,13.99,0,0.15,Y,3,2,5,2,1,481.27706428194847
25,10.389026137075234,OWN,9.0,MEDICAL,B,3600,10.99,0,0.11,N,4,2,3,1,0,346.5194862830029
26,11.472113887062386,MORTGAGE,1.0,HOMEIMPROVEMENT,B,10000,10.99,0,0.1,N,4,0,2,1,0,871.6789336686628
22,11.17606715383184,MORTGAGE,2.0,MEDICAL,D,15000,14.96,1,0.18,Y,3,0,3,3,1,1342.1537105615084
26,11.17606715383184,OWN,9.0,MEDICAL,E,16500,16.45,1,0.2,N,3,2,3,4,0,1476.3690816176593
26,11.674202123168433,RENT,0.0,VENTURE,A,13800,7.49,0,0.12,N,3,3,5,0,0,1182.0936329869382
24,10.389026137075234,OWN,2.0,EDUCATION,D,5600,14.42,0,0.17,N,3,2,1,3,0,539.0303119957823
26,11.472113887062386,MORTGAGE,4.0,HOMEIMPROVEMENT,E,20000,16.7,0,0.21,N,4,0,2,4,0,1743.3578673373256
25,11.472113887062386,MORTGAGE,0.0,VENTURE,B,5000,11.83,0,0.05,N,4,0,5,1,0,435.8394668343314
25,11.243751064074187,RENT,3.0,VENTURE,B,13900,10.62,0,0.18,N,4,3,5,1,0,1236.242239870732
21,11.472113887062386,OWN,1.0,EDUCATION,B,7000,12.53,0,0.07,N,4,2,1,1,0,610.175253568064
24,11.472113887062386,MORTGAGE,7.0,HOMEIMPROVEMENT,C,6000,13.92,0,0.06,Y,4,0,2,2,1,523.0073602011977
26,10.645448706505872,RENT,3.0,VENTURE,A,14000,6.92,1,0.33,N,2,3,5,0,0,1315.1160074111317
23,11.472113887062386,OTHER,3.0,EDUCATION,E,12000,10.99,0,0.13,Y,2,1,1,4,1,1046.0147204023954
26,10.645448706505872,RENT,4.0,DEBTCONSOLIDATION,B,14000,9.45,1,0.33,N,2,3,0,1,0,1315.1160074111317
22,11.472113887062386,MORTGAGE,3.0,EDUCATION,C,11400,13.04,0,0.12,Y,2,0,1,2,1,993.7139843822756
25,11.338583982516495,MORTGAGE,0.0,EDUCATION,F,2125,15.01,1,0.03,Y,4,0,1,5,1,187.41317286855565
24,10.668885624799978,RENT,2.0,MEDICAL,A,14000,7.51,1,0.33,N,2,3,3,0,0,1312.2270209230473
23,11.472738685324947,MORTGAGE,7.0,MEDICAL,A,10000,5.42,0,0.1,N,2,0,3,0,0,871.6314625723357
24,11.474361336218225,MORTGAGE,5.0,VENTURE,A,14400,7.88,0,0.15,N,4,0,5,0,0,1254.9718087182027
26,11.475233981948293,MORTGAGE,10.0,PERSONAL,A,15000,6.17,0,0.16,N,3,0,4,0,0,1307.162888669331
22,11.476105866831691,MORTGAGE,6.0,VENTURE,B,18000,10.25,0,0.19,N,3,0,5,1,0,1568.4762940383555
25,11.477308649967686,MORTGAGE,0.0,PERSONAL,A,10000,6.17,0,0.1,N,2,0,4,0,0,871.2844016814129
26,11.477308649967686,MORTGAGE,4.0,VENTURE,A,18000,7.51,0,0.19,N,4,0,5,0,0,1568.3119230265431
24,11.477308649967686,MORTGAGE,1.0,EDUCATION,E,14000,17.19,0,0.15,N,4,0,1,4,0,1219.7981623539781
26,11.478758360797224,OTHER,8.0,EDUCATION,B,25000,11.58,0,0.26,N,2,1,1,1,0,2177.9359068469576
25,11.479585824358468,MORTGAGE,9.0,EDUCATION,A,18000,7.9,0,0.19,N,4,0,1,0,0,1568.000821232235
25,10.571342565808699,RENT,4.0,PERSONAL,D,14000,16.49,1,0.36,N,3,3,4,3,0,1324.3350986733453
24,11.481445117743048,MORTGAGE,8.0,DEBTCONSOLIDATION,A,9300,6.17,0,0.1,N,2,0,0,0,0,810.0025654112204
23,11.48247656671073,MORTGAGE,5.0,EDUCATION,B,12000,9.91,0,0.12,N,2,0,1,1,0,1045.0707153881456
25,11.48247656671073,MORTGAGE,9.0,PERSONAL,C,8000,10.99,0,0.08,N,4,0,4,2,0,696.7138102587637
24,11.48247656671073,MORTGAGE,3.0,DEBTCONSOLIDATION,C,6400,15.96,0,0.07,Y,2,0,0,2,1,557.371048207011
26,11.48247656671073,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4000,6.62,0,0.04,N,4,0,0,0,0,348.35690512938186
23,11.187901446709345,MORTGAGE,7.0,MEDICAL,D,35000,15.99,1,0.41,N,2,0,3,3,0,3128.379362896016
22,11.48247656671073,MORTGAGE,4.0,PERSONAL,A,5000,6.99,0,0.05,N,4,0,4,0,0,435.4461314117273
22,10.736418414365376,RENT,6.0,EDUCATION,A,14000,8.49,0,0.3,N,4,3,1,0,0,1303.9730252379077
23,11.48247656671073,MORTGAGE,4.0,DEBTCONSOLIDATION,A,16000,6.62,0,0.16,N,2,0,0,0,0,1393.4276205175274
24,10.596659732783579,RENT,4.0,MEDICAL,D,14000,15.58,1,0.35,Y,3,3,3,3,1,1321.1710438042362
24,11.48247656671073,MORTGAGE,6.0,PERSONAL,B,8000,11.11,0,0.08,N,4,0,4,1,0,696.7138102587637
23,10.753659849198824,RENT,4.0,EDUCATION,B,14000,10.37,0,0.3,N,3,3,1,1,0,1301.8823541310949
23,11.48247656671073,OWN,7.0,MEDICAL,B,15000,9.63,0,0.15,N,4,2,3,1,0,1306.338394235182
24,11.48247656671073,MORTGAGE,2.0,DEBTCONSOLIDATION,C,22000,12.68,0,0.23,N,3,0,0,2,0,1915.9629782116
23,11.48247656671073,MORTGAGE,0.0,PERSONAL,E,15000,16.4,0,0.15,Y,3,0,4,4,1,1306.338394235182
24,10.753659849198824,RENT,4.0,DEBTCONSOLIDATION,A,14000,7.88,0,0.3,N,4,3,0,0,0,1301.8823541310949
22,11.48247656671073,MORTGAGE,6.0,EDUCATION,A,12975,6.91,0,0.13,N,4,0,1,0,0,1129.9827110134324
26,11.48247656671073,MORTGAGE,4.0,MEDICAL,C,6000,13.61,0,0.06,N,3,0,3,2,0,522.5353576940728
23,11.48247656671073,MORTGAGE,1.0,PERSONAL,A,5000,7.51,0,0.05,N,3,0,4,0,0,435.4461314117273
24,11.48247656671073,MORTGAGE,6.0,HOMEIMPROVEMENT,C,6800,13.61,0,0.07,Y,4,0,2,2,1,592.2067387199492
23,10.645448706505872,RENT,2.0,PERSONAL,D,14000,16.89,1,0.33,N,3,3,4,3,0,1315.1160074111317
25,11.48247656671073,MORTGAGE,9.0,HOMEIMPROVEMENT,D,25000,14.59,0,0.26,N,2,0,2,3,0,2177.2306570586366
23,11.48247656671073,MORTGAGE,7.0,EDUCATION,A,4800,10.99,0,0.05,N,2,0,1,0,0,418.02828615525823
22,11.48247656671073,MORTGAGE,6.0,MEDICAL,C,10000,13.57,0,0.1,Y,3,0,3,2,1,870.8922628234546
23,11.48247656671073,MORTGAGE,8.0,PERSONAL,E,4000,16.32,0,0.04,Y,3,0,4,4,1,348.35690512938186
26,10.691967639914864,RENT,10.0,DEBTCONSOLIDATION,D,14000,14.83,1,0.32,N,2,3,0,3,0,1309.394161252014
23,11.48247656671073,MORTGAGE,7.0,VENTURE,C,1800,10.99,0,0.02,Y,2,0,5,2,1,156.76060730822184
22,11.48247656671073,MORTGAGE,0.0,EDUCATION,C,7500,11.34,0,0.08,Y,4,0,1,2,1,653.169197117591
24,11.48247656671073,MORTGAGE,2.0,HOMEIMPROVEMENT,C,12000,10.28,0,0.12,N,2,0,2,2,0,1045.0707153881456
26,11.352768449837729,MORTGAGE,5.0,HOMEIMPROVEMENT,E,14000,10.99,1,0.16,Y,2,0,2,4,1,1233.1793836771249
26,11.485903641873922,OWN,3.0,HOMEIMPROVEMENT,A,10000,5.99,0,0.1,N,2,2,2,0,0,870.6324127205113
24,10.819798284210286,RENT,2.0,HOMEIMPROVEMENT,B,14000,9.88,0,0.28,N,2,3,2,1,0,1293.9243072979184
24,10.819878279410617,RENT,0.0,EDUCATION,B,14000,12.21,0,0.28,N,3,3,1,1,0,1293.9147408562726
25,11.357265313129764,MORTGAGE,10.0,DEBTCONSOLIDATION,E,24000,17.19,1,0.28,Y,2,0,0,4,1,2113.18476220278
23,11.488643018250334,MORTGAGE,7.0,MEDICAL,A,14500,7.51,0,0.15,N,2,0,3,0,0,1262.1159850615918
25,11.489667073393028,MORTGAGE,6.0,PERSONAL,A,8000,7.49,0,0.08,N,2,0,4,0,0,696.2777902003656
24,11.489667073393028,MORTGAGE,5.0,VENTURE,B,25000,11.12,0,0.26,N,3,0,5,1,0,2175.868094376143
26,11.489667073393028,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10400,9.32,0,0.11,N,3,0,0,0,0,905.1611272604754
23,11.490495790004044,MORTGAGE,7.0,MEDICAL,A,5575,6.54,0,0.06,N,3,0,3,0,0,485.1835901502069
23,11.490495790004044,MORTGAGE,7.0,VENTURE,A,15000,6.54,0,0.15,N,3,0,5,0,0,1305.4266999557137
23,10.859018228147887,RENT,7.0,EDUCATION,A,14000,6.91,0,0.27,N,3,3,1,0,0,1289.2509899016754
23,10.373522431293592,OWN,7.0,EDUCATION,C,3500,15.27,0,0.11,N,3,2,1,2,0,337.39744847339625
22,11.362021176574027,MORTGAGE,6.0,DEBTCONSOLIDATION,D,3500,14.74,1,0.04,Y,3,0,0,3,1,308.0437842534764
24,11.49273296168228,OWN,8.0,HOMEIMPROVEMENT,A,12000,6.03,0,0.12,N,3,2,2,0,0,1044.1380688134832
23,10.874285408908944,RENT,4.0,VENTURE,C,14000,14.27,0,0.27,N,3,3,5,2,0,1287.4409189711225
24,11.49273296168228,MORTGAGE,5.0,HOMEIMPROVEMENT,B,10000,11.71,0,0.1,N,3,0,2,1,0,870.1150573445693
24,11.49273296168228,MORTGAGE,8.0,VENTURE,A,10000,6.62,0,0.1,N,3,0,5,0,0,870.1150573445693
21,10.87806606028079,RENT,2.0,EDUCATION,C,14000,14.65,0,0.26,N,3,3,1,2,0,1286.9934713044595
25,11.49273296168228,MORTGAGE,9.0,EDUCATION,A,2000,5.42,0,0.02,N,4,0,1,0,0,174.02301146891386
24,11.49273296168228,OWN,8.0,VENTURE,A,12000,7.49,0,0.12,N,2,2,5,0,0,1044.1380688134832
22,10.373522431293592,OWN,2.0,MEDICAL,A,3000,6.99,0,0.09,N,4,2,3,0,0,289.1978129771968
26,11.49273296168228,MORTGAGE,5.0,MEDICAL,A,12000,8.49,0,0.12,N,3,0,3,0,0,1044.1380688134832
23,11.49273296168228,OWN,6.0,EDUCATION,D,10000,18.07,0,0.1,Y,3,2,1,3,1,870.1150573445693
21,11.49273296168228,MORTGAGE,5.0,PERSONAL,B,6000,10.59,0,0.06,N,4,0,4,1,0,522.0690344067416
24,11.49273296168228,MORTGAGE,8.0,PERSONAL,B,6500,11.11,0,0.07,N,3,0,4,1,0,565.5747872739701
25,10.896757843893464,RENT,2.0,PERSONAL,B,14000,10.99,0,0.26,N,4,3,4,1,0,1284.7858235048868
25,11.362114203075018,MORTGAGE,9.0,HOMEIMPROVEMENT,B,5000,10.36,1,0.06,N,2,0,2,1,0,440.0589459527533
22,10.896757843893464,RENT,0.0,MEDICAL,A,14000,7.14,0,0.26,N,2,3,3,0,0,1284.7858235048868
22,11.49273296168228,MORTGAGE,5.0,EDUCATION,D,25000,14.46,0,0.26,N,3,0,1,3,0,2175.2876433614233
23,11.49273296168228,MORTGAGE,7.0,VENTURE,A,10000,10.99,0,0.1,N,4,0,5,0,0,870.1150573445693
22,10.778977123006351,RENT,1.0,PERSONAL,C,14000,13.92,1,0.29,N,3,3,4,2,0,1298.8245396790746
25,11.362114203075018,MORTGAGE,7.0,DEBTCONSOLIDATION,D,24000,10.99,1,0.28,Y,2,0,0,3,1,2112.282940573216
22,11.362114203075018,MORTGAGE,7.0,EDUCATION,C,18000,13.48,1,0.21,N,2,0,1,2,0,1584.2122054299118
26,11.49273296168228,MORTGAGE,7.0,VENTURE,A,14000,7.88,0,0.14,N,3,0,5,0,0,1218.161080282397
24,11.362114203075018,MORTGAGE,0.0,PERSONAL,B,20000,10.99,1,0.23,N,4,0,4,1,0,1760.235783811013
20,11.49273296168228,MORTGAGE,4.0,EDUCATION,D,24250,10.99,0,0.25,N,4,0,1,3,0,2110.0290140605807
25,10.915106645867503,RENT,9.0,HOMEIMPROVEMENT,A,14000,6.62,0,0.25,N,2,3,2,0,0,1282.6260387753928
26,10.915106645867503,RENT,2.0,EDUCATION,B,14000,9.99,0,0.25,N,4,3,1,1,0,1282.6260387753928
23,11.49273296168228,MORTGAGE,3.0,VENTURE,A,10000,8.94,0,0.1,N,3,0,5,0,0,870.1150573445693
24,11.49273296168228,MORTGAGE,8.0,MEDICAL,B,25000,11.83,0,0.26,N,3,0,3,1,0,2175.2876433614233
23,11.362114203075018,MORTGAGE,7.0,DEBTCONSOLIDATION,D,4800,16.0,1,0.06,Y,3,0,0,3,1,422.4565881146432
23,11.49273296168228,MORTGAGE,4.0,EDUCATION,A,14500,8.94,0,0.15,N,3,0,1,0,0,1261.6668331496255
23,10.373522431293592,OWN,4.0,PERSONAL,C,7500,12.98,0,0.23,N,3,2,4,2,0,722.994532442992
25,11.49273296168228,MORTGAGE,3.0,HOMEIMPROVEMENT,B,1000,11.14,0,0.01,N,4,0,2,1,0,87.01150573445693
23,11.49273296168228,MORTGAGE,7.0,DEBTCONSOLIDATION,C,20000,13.57,0,0.2,N,4,0,0,2,0,1740.2301146891386
25,11.49273296168228,MORTGAGE,2.0,PERSONAL,A,6400,9.63,0,0.07,N,4,0,4,0,0,556.8736367005243
25,11.49273296168228,OWN,0.0,PERSONAL,A,2000,7.37,0,0.02,N,2,2,4,0,0,174.02301146891386
22,11.492773776759375,MORTGAGE,6.0,DEBTCONSOLIDATION,A,16000,7.66,0,0.16,N,3,0,0,0,0,1392.1791475922996
25,11.362160713080492,MORTGAGE,3.0,PERSONAL,A,15000,6.91,1,0.17,N,4,0,4,0,0,1320.1714338304957
23,10.915106645867503,RENT,3.0,VENTURE,C,14000,11.66,0,0.25,N,3,3,5,2,0,1282.6260387753928
21,10.91982269458584,RENT,0.0,EDUCATION,A,14000,6.54,0,0.25,N,2,3,1,0,0,1282.0720987476604
23,11.200759424826883,MORTGAGE,7.0,MEDICAL,B,7000,9.63,1,0.08,N,2,0,3,1,0,624.9576242557491
21,11.494078980423849,MORTGAGE,5.0,MEDICAL,B,15000,11.36,0,0.15,N,4,0,3,1,0,1305.0197432562682
21,11.495586001593525,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,6.62,0,0.1,N,2,0,0,0,0,869.8991072411441
23,11.495586001593525,MORTGAGE,7.0,EDUCATION,A,9400,6.62,0,0.1,N,3,0,1,0,0,817.7051608066754
23,11.496806245590331,MORTGAGE,7.0,EDUCATION,A,9000,6.62,0,0.09,N,4,0,1,0,0,782.8261003747892
26,11.496806245590331,MORTGAGE,4.0,VENTURE,A,8450,6.99,0,0.09,N,2,0,5,0,0,734.9867275741076
22,10.932981961904135,RENT,6.0,VENTURE,B,14000,12.21,0,0.25,N,3,3,5,1,0,1280.528958044828
24,11.496806245590331,MORTGAGE,0.0,EDUCATION,C,8000,12.68,0,0.08,N,2,0,1,2,0,695.8454225553681
23,11.496806245590331,MORTGAGE,0.0,EDUCATION,B,10000,11.14,0,0.1,N,4,0,1,1,0,869.8067781942102
22,10.933124826700707,RENT,5.0,EDUCATION,C,14000,14.35,0,0.25,Y,4,3,1,2,1,1280.5122251791563
23,10.373522431293592,OWN,2.0,VENTURE,A,6500,8.59,0,0.2,N,2,2,5,0,0,626.5952614505931
24,11.498004701959655,MORTGAGE,8.0,VENTURE,A,10000,8.59,0,0.1,N,3,0,5,0,0,869.7161167707347
25,10.93319625144584,RENT,0.0,DEBTCONSOLIDATION,A,14000,6.92,0,0.25,N,2,3,0,0,0,1280.5038598066503
26,11.499850357082506,MORTGAGE,6.0,HOMEIMPROVEMENT,C,9600,13.06,0,0.1,N,3,0,2,2,0,834.7934713852663
24,10.373522431293592,OWN,3.0,HOMEIMPROVEMENT,B,15000,10.99,0,0.47,N,3,2,2,1,0,1445.989064885984
24,10.93319625144584,RENT,2.0,MEDICAL,C,14000,12.61,0,0.25,N,2,3,3,2,0,1280.5038598066503
23,11.500863005142227,MORTGAGE,7.0,VENTURE,B,1000,11.49,0,0.01,N,3,0,5,1,0,86.94999667006584
22,11.502885230075814,MORTGAGE,6.0,VENTURE,A,18000,8.9,0,0.18,N,3,0,5,0,0,1564.824793082054
24,11.502885230075814,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.12,N,2,0,0,0,0,1043.2165287213693
26,10.961295207644392,RENT,10.0,VENTURE,B,14000,10.37,0,0.24,N,2,3,5,1,0,1277.2213260196131
26,11.502885230075814,MORTGAGE,10.0,VENTURE,B,5000,11.49,0,0.05,N,2,0,5,1,0,434.6735536339039
25,10.968215530759236,RENT,5.0,MEDICAL,C,14000,12.61,0,0.24,Y,3,3,3,2,1,1276.415471663411
26,11.002116507732017,RENT,2.0,MEDICAL,B,14000,12.69,0,0.23,N,4,3,3,1,0,1272.4824346443836
22,11.002116507732017,RENT,6.0,PERSONAL,A,14000,6.03,0,0.23,N,2,3,4,0,0,1272.4824346443836
25,11.502885230075814,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15000,6.17,0,0.15,N,4,0,0,0,0,1304.0206609017116
23,11.002116507732017,RENT,4.0,EDUCATION,D,14000,14.84,0,0.23,Y,3,3,1,3,1,1272.4824346443836
23,11.502885230075814,MORTGAGE,8.0,EDUCATION,A,1800,7.88,0,0.02,N,2,0,1,0,0,156.4824793082054
26,11.502885230075814,MORTGAGE,9.0,MEDICAL,C,20000,14.22,0,0.2,N,4,0,3,2,0,1738.6942145356156
24,11.502885230075814,MORTGAGE,8.0,EDUCATION,B,12250,9.88,0,0.12,N,2,0,1,1,0,1064.9502064030646
22,11.002116507732017,RENT,7.0,VENTURE,A,14000,7.88,0,0.23,N,2,3,5,0,0,1272.4824346443836
26,11.503743438895341,MORTGAGE,10.0,VENTURE,D,8000,14.91,0,0.08,Y,4,0,5,3,1,695.4258013918475
23,11.504903373867316,MORTGAGE,7.0,DEBTCONSOLIDATION,A,23000,6.91,0,0.23,N,4,0,0,0,0,1999.1476027728397
24,11.376200406591293,MORTGAGE,7.0,VENTURE,C,8000,10.99,1,0.09,Y,3,0,5,2,1,703.2224920514634
22,11.002116507732017,RENT,3.0,DEBTCONSOLIDATION,C,14000,13.48,0,0.23,Y,3,3,0,2,1,1272.4824346443836
25,11.50765158246752,MORTGAGE,9.0,PERSONAL,B,8500,11.58,0,0.09,N,2,0,4,1,0,738.6389776477221
23,11.507922973347437,MORTGAGE,7.0,EDUCATION,D,25000,15.7,0,0.25,N,2,0,1,3,0,2172.416348102126
25,10.896757843893464,RENT,6.0,DEBTCONSOLIDATION,D,14000,14.59,1,0.26,Y,4,3,0,3,1,1284.7858235048868
25,11.50892748368293,MORTGAGE,1.0,HOMEIMPROVEMENT,B,12800,12.42,0,0.13,N,4,0,2,1,0,1112.1800895997928
22,11.50892748368293,MORTGAGE,6.0,PERSONAL,A,7125,7.51,0,0.07,N,4,0,4,0,0,619.0846201873848
22,11.50892748368293,MORTGAGE,6.0,MEDICAL,B,5000,9.67,0,0.05,N,3,0,3,1,0,434.4453474999191
23,11.509630041020431,MORTGAGE,2.0,PERSONAL,D,5500,14.74,0,0.06,N,4,0,4,3,0,477.86071145622816
22,11.002116507732017,RENT,0.0,EDUCATION,C,14000,12.73,0,0.23,N,2,3,1,2,0,1272.4824346443836
24,11.510432359764517,MORTGAGE,8.0,HOMEIMPROVEMENT,B,12000,9.62,0,0.12,N,3,0,2,1,0,1042.5325152812504
25,11.510933482289435,MORTGAGE,1.0,MEDICAL,A,12000,8.94,0,0.12,N,2,0,3,0,0,1042.4871291683717
26,11.511934974596555,MORTGAGE,10.0,PERSONAL,A,2700,10.99,0,0.03,N,3,0,4,0,0,234.53919831532264
25,11.002116507732017,RENT,5.0,HOMEIMPROVEMENT,B,14000,10.99,0,0.23,N,2,3,2,1,0,1272.4824346443836
23,11.51289546452022,MORTGAGE,7.0,EDUCATION,A,20000,7.49,0,0.2,N,3,0,1,0,0,1737.1824543734328
25,11.51289546452022,MORTGAGE,6.0,MEDICAL,B,8000,10.99,0,0.08,N,4,0,3,1,0,694.8729817493731
23,11.51289546452022,MORTGAGE,2.0,PERSONAL,B,4800,11.49,0,0.05,N,2,0,4,1,0,416.9237890496239
22,11.0186455364637,RENT,0.0,EDUCATION,A,14000,6.99,0,0.23,N,4,3,1,0,0,1270.573588529569
25,11.51289546452022,MORTGAGE,5.0,HOMEIMPROVEMENT,B,12000,10.38,0,0.12,N,4,0,2,1,0,1042.3094726240597
23,11.034905792929415,RENT,7.0,DEBTCONSOLIDATION,B,14000,10.99,0,0.23,N,4,3,0,1,0,1268.7013611815753
24,11.51289546452022,MORTGAGE,5.0,MEDICAL,C,10000,13.61,0,0.1,Y,3,0,3,2,1,868.5912271867164
24,11.034970305936874,RENT,6.0,VENTURE,A,14000,8.59,0,0.23,N,4,3,5,0,0,1268.6939440578217
25,11.51289546452022,MORTGAGE,3.0,VENTURE,A,8000,8.0,0,0.08,N,2,0,5,0,0,694.8729817493731
24,11.047726275896391,RENT,5.0,PERSONAL,B,14000,12.69,0,0.22,N,2,3,4,1,0,1267.2290795749343
23,11.51293546492023,MORTGAGE,7.0,MEDICAL,B,25000,11.71,0,0.25,N,3,0,3,1,0,2171.4705234103576
24,11.51293546492023,MORTGAGE,1.0,EDUCATION,B,6600,9.91,0,0.07,N,2,0,1,1,0,573.2682181803344
22,11.06665398721974,RENT,2.0,DEBTCONSOLIDATION,A,14000,7.88,0,0.22,N,3,3,0,0,0,1265.0616903869786
23,11.082157933374816,RENT,3.0,PERSONAL,B,14000,10.65,0,0.22,N,4,3,4,1,0,1263.291868259508
23,11.51293546492023,MORTGAGE,7.0,PERSONAL,D,35000,16.77,0,0.35,N,3,0,4,3,0,3040.0587327745006
23,11.082157933374816,RENT,2.0,DEBTCONSOLIDATION,B,14000,9.99,0,0.22,N,2,3,0,1,0,1263.291868259508
24,11.082157933374816,RENT,0.0,EDUCATION,B,14000,10.99,0,0.22,N,4,3,1,1,0,1263.291868259508
23,11.51293546492023,MORTGAGE,4.0,EDUCATION,D,14000,17.58,0,0.14,Y,3,0,1,3,1,1216.0234931098003
23,11.51293546492023,MORTGAGE,4.0,MEDICAL,C,15000,13.49,0,0.15,N,4,0,3,2,0,1302.8823140462146
24,11.51293546492023,OWN,4.0,MEDICAL,A,6000,8.9,0,0.06,N,2,2,3,0,0,521.1529256184858
22,11.082157933374816,RENT,3.0,MEDICAL,A,14000,7.49,0,0.22,N,2,3,3,0,0,1263.291868259508
26,11.097425172408931,RENT,10.0,PERSONAL,A,14000,6.62,0,0.21,N,3,3,4,0,0,1261.5538994403514
25,11.51293546492023,MORTGAGE,9.0,PERSONAL,A,6000,8.9,0,0.06,N,3,0,4,0,0,521.1529256184858
25,10.348205424565993,OWN,9.0,PERSONAL,A,15000,6.03,0,0.48,N,4,2,4,0,0,1449.5266942025462
23,11.097425172408931,RENT,1.0,EDUCATION,C,14000,12.99,0,0.21,N,3,3,1,2,0,1261.5538994403514
25,11.51293546492023,MORTGAGE,6.0,VENTURE,B,12000,9.91,0,0.12,N,4,0,5,1,0,1042.3058512369716
26,11.51293546492023,MORTGAGE,7.0,VENTURE,A,9200,6.03,0,0.09,N,3,0,5,0,0,799.1011526150116
22,11.51293546492023,MORTGAGE,6.0,EDUCATION,B,9000,10.99,0,0.09,N,2,0,1,1,0,781.7293884277287
25,11.385103457032141,MORTGAGE,9.0,PERSONAL,D,20000,17.58,1,0.23,N,3,0,4,3,0,1756.6814456698476
23,11.51293546492023,OWN,7.0,PERSONAL,D,35000,16.77,0,0.35,N,4,2,4,3,0,3040.0587327745006
25,11.51293546492023,MORTGAGE,9.0,HOMEIMPROVEMENT,B,4800,10.65,0,0.05,N,3,0,2,1,0,416.92234049478867
25,11.51293546492023,MORTGAGE,9.0,HOMEIMPROVEMENT,A,11650,6.62,0,0.12,N,3,0,2,0,0,1011.9052639092267
23,11.385103457032141,MORTGAGE,4.0,HOMEIMPROVEMENT,C,8400,14.65,1,0.1,N,4,0,2,2,0,737.8062071813359
24,11.141876276228,RENT,3.0,VENTURE,C,14000,12.61,0,0.2,Y,2,3,5,2,1,1256.520863534449
26,11.1501749592696,RENT,3.0,MEDICAL,A,14000,9.63,0,0.2,N,3,3,3,0,0,1255.5856792508196
25,11.51293546492023,MORTGAGE,0.0,EDUCATION,A,15000,6.03,0,0.15,N,3,0,1,0,0,1302.8823140462146
25,11.066591486243142,RENT,9.0,DEBTCONSOLIDATION,D,14000,14.42,1,0.22,Y,2,3,0,3,1,1265.0688350973624
21,11.156264806643742,RENT,5.0,PERSONAL,A,14000,6.99,0,0.2,N,3,3,4,0,0,1254.9002952729095
23,10.348205424565993,OWN,7.0,EDUCATION,B,6000,10.37,0,0.19,N,3,2,1,1,0,579.8106776810184
25,11.156264806643742,RENT,2.0,HOMEIMPROVEMENT,B,14000,9.99,0,0.2,N,2,3,2,1,0,1254.9002952729095
24,10.930353181520665,RENT,1.0,MEDICAL,D,14000,14.96,1,0.21,N,4,3,3,3,0,1280.836928825778
22,11.51293546492023,MORTGAGE,7.0,PERSONAL,A,6000,8.49,0,0.06,N,2,0,4,0,0,521.1529256184858
24,11.51293546492023,MORTGAGE,4.0,MEDICAL,B,8000,9.99,0,0.08,N,3,0,3,1,0,694.8705674913144
24,11.184435286790631,RENT,8.0,EDUCATION,A,14000,7.9,0,0.19,N,4,3,1,0,0,1251.7395506355774
26,11.51293546492023,MORTGAGE,10.0,DEBTCONSOLIDATION,A,12000,5.99,0,0.12,N,2,0,0,0,0,1042.3058512369716
23,11.186516424119828,RENT,3.0,VENTURE,B,14000,10.75,0,0.19,N,3,3,5,1,0,1251.5066772542232
21,11.19135563385109,RENT,3.0,EDUCATION,C,14000,13.49,0,0.19,Y,2,3,1,2,1,1250.9655182124186
22,11.51293546492023,MORTGAGE,6.0,EDUCATION,B,14350,9.99,0,0.14,N,2,0,1,1,0,1246.4240804375454
24,11.51293546492023,MORTGAGE,8.0,MEDICAL,A,6000,5.42,0,0.06,N,4,0,3,0,0,521.1529256184858
24,11.51293546492023,MORTGAGE,8.0,MEDICAL,A,5625,6.99,0,0.06,N,4,0,3,0,0,488.58086776733046
24,11.51293546492023,MORTGAGE,1.0,VENTURE,A,5000,10.99,0,0.05,N,3,0,5,0,0,434.2941046820715
26,11.51293546492023,MORTGAGE,11.0,PERSONAL,C,15000,13.99,0,0.15,N,4,0,4,2,0,1302.8823140462146
23,11.19822841866684,RENT,1.0,PERSONAL,C,14000,13.11,0,0.19,N,2,3,4,2,0,1250.1977524107972
23,11.51293546492023,MORTGAGE,5.0,MEDICAL,B,8000,11.49,0,0.08,N,4,0,3,1,0,694.8705674913144
